index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
25619,Surprise Chocolate Pack,Snacks & Branded Foods,Chocolates & Candies,Cadbury Gems,45.0,45.0,Chocolates,4.2,"Cadbury Gems is chocolate flavor, rich and chocolate buttons. What makes Gems different is the way the chocolate has been designed as colorful candy. Gems can be used to embellish puddings, cakes, biscuits, homemade chocolates and cookies. It is colourful, tasty and fun. Gems is loved by everyone. Add to any dessert for that extra touch or just eat it how it is for a guaranteed burst of flavours in your mouth.",45.0,45.0,0.0
25630,Mushroom Pickle,Snacks & Branded Foods,Pickles & Chutney,Sukrit,230.0,230.0,Other Veg Pickle,3.9,"This Sukrit mushroom pickle is made of the choicest of mushrooms and freshly ground spices to give you a tangy mildly spiced nutritious accompaniment. The Oyster Mushrooms are a good source of protein, minerals, vitamins and fibre. Relish it with your favourite dishes.",230.0,230.0,0.0
25636,Dip - Tartare,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Veeba,109.0,109.0,Dips & Dressings,4.3,"Originally from France, and now loved the world over as the perfect dip with fried fish and other crisp seafood.",109.0,109.0,0.0
25637,Quaker Oats 1.5 Kg Pouch + Aashirvaad Atta - Whole Wheat 5 kg Pouch,Snacks & Branded Foods,Breakfast Cereals,bb Combo,482.0,530.0,Oats & Porridge,4.2,"Start your morning with a wholesome bowl of Quaker Oats- the perfect breakfast porridge for the whole family.
Quaker oats is made from 100 % wholegrain oats, which is a natural source of carbohydrates, protein, and dietary fibre. It helps reduce the risk of high blood pressure and cholesterol. It is easy to prepare in just 3 minutes and blends into almost any recipe, enhancing its nutritional value without compromising on taste.
About the brand - For over 135 years, Quaker has unlocked the power of oats to help people get the perfect start to each day.Start your morning with a wholesome bowl of Quaker Oats- the perfect breakfast porridge for the whole family.

 Aashirvaad Whole Wheat Atta has 0% maida and 100% atta. This means you serve soft, fluffy rotis and a whole lot of health and happiness.",482.0,482.0,9.056603773584905
25648,Chicken Tikka Masala,Snacks & Branded Foods,Frozen Veggies & Snacks,Yummiez,205.0,225.0,Frozen Veg Snacks,3.9,"Yummiez Chicken Tikka Masala is made from chunky pieces of chicken marinated in spices and grilled in a tandoor. This is marinated boneless chicken. Its taste gives you an inexpressible feeling of satisfaction. It is a quick and tasty snack to relish. Now you don't have to wait for long to savour your favourite chicken tikka, simply defrost, heat and serve. The marination makes it flavourful and delicious. This chicken tikka masala comes with a delectable gravy making it amazingly moist and juicy.",205.0,205.0,8.88888888888889
25653,Nacho Chips - Masala Mayhem Flavour,Snacks & Branded Foods,Snacks & Namkeen,Doritos,50.0,50.0,Chips & Corn Snacks,4.2,"From the house of Doritos, comes a new Spicy Masala flavour which India loves. A crunchy, irresistible combination of Chili, Pepper, Garlic and Onion. Experience the Crunch of Doritos with the Punch of Masala Flavour. Also available yummy Nacho Cheese and Sweet Chilli Flavours.",50.0,50.0,0.0
25661,Wave Xylitol Sugarfree Mint Flavour Bubble Gum - Pocket Bottle,Snacks & Branded Foods,Chocolates & Candies,Happydent ,46.0,50.0,Mints & Chewing Gum,4.2,"Happydent Wave Xylitol is a sugar-free coated bubble gum, for healthy and bright teeth. Happydent Wave has a pleasant mint flavoured liquid filling in the centre. The smooth and refreshing flavour of sugar-free Happydent provides instant cool breath and a perfectly clean mouth that prepares you to make the most of the moment. The easy to carry, pocket bottle pack allows you to enjoy the crisp, smooth flavour with fewer calories, anywhere. Keep a pack in the pocket, car, or a drawer for instant minty refreshment anytime Happydent is a globally renowned brand, enjoyed by millions of people around the world. Whether it’s the icy cool taste of traditional mint, or something fun and fruity, you can always count on a clean and refreshing feeling of Happydent. Grab your pack now and impress everyone with your sparkling smiles! *Contains Aspartame and Polyols that may have laxative effects.",46.0,46.0,8.0
25672,Badam Drink Mix,Snacks & Branded Foods,Ready To Cook & Eat,MTR,245.0,245.0,Breakfast & Snack Mixes,4.8,"MTR Badam Drink is a multipurpose mix which is the perfect combination of Badam, Kesar & Elaichi and so delicious that your child will now look forward to eating and drink. Since ancient times, Badam and Kesar have been well known to possess natural qualities that are good for both body and mind and also help in boosting immunity & strength.",245.0,245.0,0.0
25673,Pasta Treat - Cheese,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Sunfeast,45.0,50.0,Instant Pasta,4.1,Sunfeast Pasta Treat Cheese is whole wheat based instant pasta. This flavor is a strong snacking option for children and young adults. It has got a tasty and rich cheesy flavor which would just create pasta melt in your mouth. It has got a wonderful blend of different spices which gives it a wonderful taste to gel with its cheesy texture and it savor delicious. It is a delicious and healthy snack which everybody is sure to love.,45.0,45.0,10.0
25697,Synthetic Food Colour Preparation Apple Green,Snacks & Branded Foods,Ready To Cook & Eat,999,20.0,20.0,Home Baking,4.2,999 Synthetic Food Colour Preparation Apple Green 10 g,20.0,20.0,0.0
25700,Choco Deck - Milk Chocolate,Snacks & Branded Foods,Chocolates & Candies,Fabelle,66.5,70.0,Chocolates,4.4,"Enjoy a 3 layered magical treat as you discover a layer of soft choco crème between the 2 layers of milk chocolate. Experience an explosion of chocolate in your mouth as you first taste the sweetness from the milk chocolate followed by the richness from the choco crème. A bar of Fabelle Choco Deck – Milk Chocolate is perfect to satisfy your sweet tooth. Embark on a journey of chocolaty gooeyness as you take a bite of this premium milk chocolate bar. Experience pure indulgence as you lose yourself in this magical chocolaty bliss. 
Inspired by layered desserts, Fabelle Choco Deck – Milk Chocolate has been handcrafted by the Master Chocolatiers from the House of ITC in India. Relax & unwind with a dessert-like experience in a chocolate bar. Make the moment even more special as you share this milk chocolate bar with your loved one.",66.5,66.5,5.0
25705,Papad - Potato,Snacks & Branded Foods,Ready To Cook & Eat,Mother's Recipe,87.0,87.0,"Papads, Ready To Fry",4.0,"Mother's Recipe Potato Papad is so thin, light and delicious, you can remain munching all day long. These are arranged under hygienic conditions and management. Get pleasure from the crunchy savoury Potato papad which also confirms to be the superior supplement to the established Indian meal.
Mother’s Recipe is a well know Indian ethnic foods brand. It brings the traditional taste of Indian kitchens to 40 countries across the world. Deep-rooted in Indian culture it comes with the magic of the grandmother's kitchen. It brings a delicious mix of authentic taste and rich tradition. It brings eternal favourites to match every mood. Mother’s Recipe product range consists of Indian Pickles, Spices, Chutneys, Papadams, Cooking Pastes, Curry Powders, Ready to Cook products, Indian Meals, Ready to Eat products (Canned & Retort packing), Chutneys, Canned Vegetables, Mango Pulp.",87.0,87.0,0.0
25719,Curly Fries Masala,Snacks & Branded Foods,Frozen Veggies & Snacks,Tasty Fresh,126.0,140.0,Frozen Veg Snacks,2.9,"Per 106 gms {Energy (Cal) - 134.2, Energy from Fat(Cal) - 72.0, Protein(g) - 1.2, Total Fat(g) - 8.2, Saturated Fat(g) - 4.1, Polysaturated Fat(g) - 0.8, Cholestrol(mg) - 0, Total Carbohydrate(g) - 14.2}.",126.0,126.0,10.0
25721,Kisses - Cookies & Creme Chocolate,Snacks & Branded Foods,Chocolates & Candies,Hersheys ,133.0,140.0,Chocolates,4.2,"For over 100 years, the iconic Hersheys Kisses chocolates have been spreading happiness across the world. Kisses chocolate is made with creamy delicious milk chocolate & almond and is delicately wrapped to make your loved ones feel special. The bite-sized pieces of chocolate have a distinctive shape of flat-bottomed teardrops. Show that you care and say it with a kiss. Hersheys Kisses are available in the following flavours - milk chocolate, cookies & creme, almond.",133.0,133.0,5.0
25747,Jam - Blackcurrant,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Snacky,60.0,60.0,"Jam, Conserve, Marmalade",1.0,"Snacky Blackcurrent Fruit Jam is described as a tasty combination of fresh fruits ingredients and gives a delicious taste when used as a spread on selection of snacks. Jam typically contains both the juice and flesh of a fruit or vegetable, although some cook books define it as a cooked and jelled puree. The term jam refers to a product made of whole fruit cut into pieces or crushed, then heated with water and sugar to activate itspectin before being put into containers.",60.0,60.0,0.0
25762,Essence - Mixed Fruit,Snacks & Branded Foods,Ready To Cook & Eat,Viola,50.0,50.0,Home Baking,4.3,"Mixed Fruit Essence Is An Easy Way To Add Strong Fruit Flavour To Baking Products, Sauces, Ice Cream, And Beverages.",50.0,50.0,0.0
25763,Oats Plus - Multigrain Advantage,Snacks & Branded Foods,Breakfast Cereals,Quaker,145.0,145.0,Oats & Porridge,4.3,"With the goodness of 4 different grains - Oats, Wheat, Ragi and Barley in one pack, Quaker Oats Plus give you the energy to do more of what you love!!
 The Multigrain Advantage - Oats are good for your heart + Wheat is a source of energy + Barley is rich in fibre + Ragi is a source of calcium.

One serve of Quaker Oats Plus (45g of dry product) will give you energy equal to 2 Phulkas(Rotis), Fibre equal to 1 and 1 by 4 Apples, and Protein quantity equal to 1 by 2 a cup cooked Chana Dal.
Quaker Oats Plus is 92% fat-free, which may help reduce risk of heart diseases.


Get your healthy breakfast every day with the benefits of multigrain in a wholesome bowl of Quaker Plus in just 3 minutes. Try it with delicious toppings of fresh or dried fruits, nuts or cinnamon.

Nutritional information (per 100g)- Energy - 399 Kcal, Protein - 11.1 g, Total Fat -8.0 g, Total Carbohydrate - 70.7 g, Total Dietary Fibre - 10 .0g, Iron - 3.5 mg, Magnesium - 112.5 mg, Sodium - 117.4 mg, Zinc - 2.6 mg, Calcium -46.6 mg.
Ingredients- Oats (60%), Wheat Flakes (18 %), Barley Flakes (15%), Ragi Flakes (5%), Sugar, Salt, Malt Extract.

About the brand - For over 135 years, Quaker has unlocked the power of oats to help people get the perfect start to each day.",145.0,145.0,0.0
25771,Bitter Chocolate- 75% Rich In Cocoa,Snacks & Branded Foods,Chocolates & Candies,Amul,115.0,125.0,Chocolates,4.3,Amul Bitter Chocolate is made from the finest cocoa beans which delivers a robust flavour that is not for the faint hearted. It is 75% cocoa and 100% bliss. Amul Bitter Chocolate is truly a chocolate connoisseur delight.,115.0,115.0,8.0
25779,Energy Bar Fig & Date 6 pcs + Energy Bar Hazelnut Magic 6 pcs,Snacks & Branded Foods,Breakfast Cereals,On The Run,600.0,600.0,Granola & Cereal Bars,4.2,"Made from best in class dates, dried figs, roasted almonds and orange peel. Use it as a pre-workout snack or as a post-workout filler till you have time to have breakfast/meal. Packed with fructose and dextrose, dates are rich in fibre, iron, potassium, calcium, b-carotene, vitamin b-6 and vitamin k. Figs are extremely high in potassium, sodium, phosphorous and manganese. Orange peel provides the much-needed dash of vitamin c and a natural flavour to these bars.Dates, hazelnuts, oats and with the power of ashwagandha, it cannot get any better! Whether you need a pre-exercise boost or looking to balance your sugar levels, dates and honey will provide you with a nutritionally balanced blast of sustained energy. Use it as a mid-meal snack or when you crave for a sweet! Hazelnuts are high in healthy polyunsaturated and monounsaturated fats. Ashwagandha will keep you fighting fit!",600.0,600.0,0.0
25782,Masala Oats - Masala & Coriander,Snacks & Branded Foods,Breakfast Cereals,Saffola,15.0,15.0,Oats & Porridge,4.2,"Saffola Masala Oats has a burst of flavours and are made from 100% natural wholegrain oats along with real vegetables and the choicest of masalas. Eating Saffola Masala Oats as part of your daily routine is not just fantastically healthy and delicious, but also requires minimal effort for preparation; ready in 3 minutes. It satisfies the cravings for those savoury flavours as a breakfast cereal or during different times of the day.",15.0,15.0,0.0
