index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
14401,Crunch 'n' Cream Crunchiest Cream Wafers - Strawberry Flavored,Gourmet & World Food,Chocolates & Biscuits,Tiffany,90.0,90.0,"Cookies, Biscotti, Wafer",4.3,"Tiffany Crunch 'n' Cream Crunchiest Strawberry Flavoured Cream Wafers: Ingredients: Wheat flour (gluten) (34%), Edible Vegetable fat (hydrogenated palm kernel, Coconut oil) (30%) Sugar (27%), Dried Skimmed milk (2%), Dried milk Powder (2%), Dextrose (2%),  Emulsifier (Soya lecithin (E322)), Raising agent Sodium bicarbonate (E500)), Strawberry powder mix (Natural Strawberry Powder, Maltodextrin), Salt, Acidity regulator (Citric acid (E330)).",90.0,90.0,0.0
14404,"Farm Eggs - Jumbo, Large, Antibiotic Residue-Free","Eggs, Meat & Fish",Eggs,Fresho,75.0,85.0,Farm Eggs,3.0,"Number of PcsSize6 pcsLargeEggs are one of the common food items in most of the households. From breakfast to dinner, eggs are indulged in various ways. Poached, boiled, fried; we all have our own favourite choices. Not only are they delicious, but they are also crammed with health benefits. It is one of the most in-expensive sources of high protein. These are one of nature's most wholesome and cost-effective foods. An egg can give you a health kick in no time at all! It is the ideal ingredient to add to your child's breakfast for growth and development. The Add-on Benefits of Fresho Egg: •Antibiotic free •Free from growth hormones •Carefully selected •Rich in omega 3 Fresho is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.",75.0,75.0,11.76470588235294
14406,Premium Wafer Bites - Cappucino,Snacks & Branded Foods,Biscuits & Cookies,Tasties,49.0,85.0,Cream Biscuits & Wafers,4.2,Tasties brings you the delicious creamy & crunchy wafer bites. Indulge in the taste of 5 wafers and 4 cream layered mini wafer bites with mouth Cappucino hazelnut filling.Munch on this and say bye to your small hunger pangs.,49.0,49.0,42.35294117647059
14416,Paper Glass - Assorted Colour,Cleaning & Household,Party & Festive Needs,B Vishal,28.0,29.0,Disposable Cups & Plates,4.0,"These cups are Eco-friendly and are made from regenerative sources. So every time you use them, you can do so without harming the environment. They are ideal for an everyday meal and great for food catering at parties, picnics and functions. So order it right away!",28.0,28.0,3.4482758620689653
14417,Aluminium Foil - 10.5 Microns,Cleaning & Household,"Disposables, Garbage Bag",BB Home,69.0,90.0,"Aluminium Foil, Clingwrap",4.0,Food grade aluminium foil. It is odourless and longer in length. It has a uniform thickness to retain freshness. 1 in every 3 homes uses aluminium foil to wrap and cook food. Aluminium foils have become commonplace in our lives. These foils are of high quality and will keep food fresh for a long time.,69.0,69.0,23.333333333333332
14426,Heavenly Drops Butter Scotch,Snacks & Branded Foods,Ready To Cook & Eat,Ask Foods,85.0,85.0,Home Baking,4.3,"Decorative items used in making cakes chocolate, etc",85.0,85.0,0.0
14429,Mad Angles Achari Masti,Snacks & Branded Foods,Snacks & Namkeen,Bingo,15.0,10.0,Namkeen & Savoury Snacks,4.2,"The authentic taste of achaar was always found in our motherâ€™s haandis. But not anymore. Bingo! Mad Angles will give the same beautiful combination of sweet and spicy, just like your favourite achaar. Every bite will give you the delightful taste of mango pickles, from every angle.",10.0,15.0,0.0
14439,Herbal Kali Mehandi,Beauty & Hygiene,Health & Medicine,Meghdoot,85.0,85.0,Ayurveda,4.0,"This Herbal Kali Mehndi enhances hair growth and cures dandruff. The perfect solution for healthy scalp and hair. It has natural antifungal and antimicrobial properties that work to cool and soothe your scalp, controlling scalp itchiness in the process. This oil increases hair growth and prevents hair loss. It makes your hair silky and soft.",85.0,85.0,0.0
14447,Mumma's Boy Pencil,Cleaning & Household,Stationery,Doms,69.0,70.0,"Pen, Pencils",4.3,"Doms Mumma's Boy Pencil is a triangle-shaped pencil for the perfect grip. These pencils are made from well-treated and high-quality wood and lead make them soft, long-lasting and easy to sharpen. It has a premium satin finish painted body. The pack contains 10 Pencils, 1 DOMS Eraser (Eraser cum Sharpener) and a 15 cm Scale. It is ideal to use for writing and drawing in school or at home.",69.0,69.0,1.4285714285714286
14448,Papad - Chilly Rice,Snacks & Branded Foods,Ready To Cook & Eat,Atish ,28.0,28.0,"Papads, Ready To Fry",3.8,Atish Papad - Chilly Rice 100 g,28.0,28.0,0.0
14449,Chips - Banana,Snacks & Branded Foods,Snacks & Namkeen,Sanjay ,75.0,75.0,Chips & Corn Snacks,3.8,Made with Banana,75.0,75.0,0.0
14452,Organic - Rice Flour/Akki Hittu,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,85.0,190.0,Organic Flours,4.0,"Rice flour is obtained from thinly ground rice. It is minced from raw white rice and is used in making various tasty dishes. Rice flour acts as a healthy thickening agent in few refrigerated recipes, it gives the dishes smooth consistency. Rice flour is gluten free and a fine substitute for wheat flour. It is used to make sweets and rice noodles and also has an extensive use in baby food products. It is free from synthetic chemicals and pesticides.
BB Royal is a premium brand of organic staples by Big Basket. The entire range of products is sourced from the best of farms and products to ensure high-quality standards. All BB Royal products are cleaned and packed in hygienic facilities in high-quality food-grade packaging. There is a no questions asked return policy on all BB Royal products in a bid to provide you nothing but the best!",85.0,85.0,55.26315789473685
14462,Powder - Curry Leaves Chutney,Snacks & Branded Foods,Ready To Cook & Eat,Daadis ,60.0,60.0,Breakfast & Snack Mixes,3.5,Daadis Powder - Curry Leaves Chutney 100 g,60.0,60.0,0.0
14464,Masala - Lollypop,"Foodgrains, Oil & Masala",Masalas & Spices,Hakim,75.0,75.0,Blended Masalas,4.2,"Hakim spice is the Indias first Mughlai food masala. No need to add chilly,corriander, Turmeric, garam masala, and not even salt as these are already added and method is also available inside the wraper. Hakim spice is use forboth veg and non veg food.",75.0,75.0,0.0
14465,"Korea - Rose, Essential Facial Sheet Mask",Beauty & Hygiene,Skin Care,Mirabelle,83.85,129.0,Face Care,3.6,"Mirabelle Korea Rose Essential Facial Sheet Mask with the wonderful benefits of rose petals and extracts of Morus Alba bark, licorice root can be used for almost all types of skin. It helps in reducing the wrinkles. It brightens the skin tone and prevents the skin from sun damage.",83.85,83.85,35.0
14466,Crunch n Cream - Vanilla Cream Wafers,Gourmet & World Food,Chocolates & Biscuits,Tiffany,50.0,50.0,"Cookies, Biscotti, Wafer",4.4,"Tiffany  Crunch n Cream Crunchiest Vanilla Cream Wafers Ingredients: Wheat flour, Vegetable fat (Hydrogenated palm kernel, coconut oil), Sugar, Whey Powder, Dried Skimmed milk, Dextrose, Emulsifier, Palm olein, Raising agent, Flavouring, Salt.",50.0,50.0,0.0
14467,Fly Killer Powder,Cleaning & Household,Fresheners & Repellents,Good Morning,80.0,80.0,Insect Repellent,4.3,"Fly killer powder kills on contact. It has high-performing formula targeting houseflies and killing them with 100% efficacy. It is non-toxic, safe, eco-friendly, child and pet-friendly. This powder is dermatologically safe and is odourless and organic. The ingredients used are extremely safe and effective.",80.0,80.0,0.0
14470,Bathing Soap - Basil Scrub,Beauty & Hygiene,Bath & Hand Wash,Khadi,70.0,70.0,Bathing Bars & Soaps,4.3,"Khadi Basil Scrub Soap  For Beauty tips, tricks & more visit https://bigbasket.blog/",70.0,70.0,0.0
14471,"Pooja Decorative Wax Diya - Multicolour, ED-34 N (N)",Cleaning & Household,Pooja Needs,Parkash Candles,79.0,79.0,Candles & Match Box,3.6,"Make your festivals and special occasions look more special and beautiful by lighting these diyas. The diyas are perfect in size and can be used for the decorative purpose to light up the ambience of the place. These are light in weight and easy to carry. It is easy to use since the diyas are filled with wax and wick inside, just place them on the rangolis, near the corners of the floor or on the flowers and lit them up. It has 25 pieces as a set.",79.0,79.0,0.0
14477,Organic Kasoori Methi,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,24.0,29.0,Organic Masalas & Spices,4.2,"Kasoori Methi is a dried fenugreek leaf. It has a great flavour. It is a product of India. It is a 100% vegetarian product. Kasuri Methi has a distinctive taste and use. It gives a delicious taste to aaloo ki sabji, toor daal, methi khakhra, bhajiya, pakode and many Punjabi dishes. Fenugreek leaves are 100% dried forms of fenugreek leaves.
It is carefully dried in order to preserve the freshness and taste of fenugreek leaves. Kasuri Methi arranged from fenugreek herbs which are dehydrated in hot air in controlled conditions is a great flavour enhancer. It adds taste and feels to vegetables, pulses and lentils. It can be added to vegetables and dal to develop taste and flavour.",24.0,24.0,17.24137931034483
14482,Master Stroke Men's Hair Removal Cream Olive,Beauty & Hygiene,Men's Grooming,Vi-john,95.0,100.0,Face & Body,2.5,The stroke that every mans been waiting for - Master Stroke Hair removal cream. This product is specially formulated for mens coarse body hair & thick skin. It's dermatollogically tested and enriched with Jojoba/ argan/ olive oil for a hydrated and nourished skin.,95.0,95.0,5.0
14483,Makhana - Smoked Caramel/Gud,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nutty Yogi,79.0,79.0,"Healthy, Baked Snacks",4.1,"Nutty Yogi brings to you Smoked Caramel Makhana that are nutritious and healthy. This fox nuts are coated with jaggery and other seasonings. They are low in cholesterol, sodium and saturated fats and are good for your heart. It is good source of magnesium, potassium, manganese, phosphorous and protein. It makes a perfect and healthy snack.",79.0,79.0,0.0
14487,Agarbathi Natural Incense Sticks - Chandan Sandalwood,Cleaning & Household,Pooja Needs,Gou Ganga,20.0,20.0,"Agarbatti, Incense Sticks",3.9,"Gou ganga puja agarbatti incense sticks is uniquely made from pure cow dung, herbs and natural scent of chandan sandalwood. purified desi cow dung powder prepares an ideal atmosphere for your prayers by releasing oxygen, checking radiation effects and keeping away mosquitoes and other harmful pathogenic bacteria. the rich aroma of sandalwood helps you de-stress, while restoring optimism and energy during prayers and meditation.efficacy : each stick burns for average 30 mins note : cow dung imparts no dominant odour to products. its latent beneficial properties increases the efficacy of our products.",20.0,20.0,0.0
14493,Double Sided Foam Tape - 24mm x 0.75m,Cleaning & Household,Stationery,Scotch,53.0,55.0,"Scissor, Glue & Tape",3.7,"A no-mess alternative to glue for light-duty attaching and mounting tasks!Superior product quality with excellent mounting strength and longevity. Sticks Stronger! Stays Longer!*. Sticks to most surfaces including walls, ceramic tiles and wood surfaces that are clean, dry and smooth. 50% Higher Performance; holds mounted objects for a longer duration. Suitable to hold 500g load**. Easy to handle; tear and remove release paper.",53.0,53.0,3.6363636363636362
14495,Veg Hakka Noodles + Schezwan Chutney,Snacks & Branded Foods,Pickles & Chutney,Ching'S Secret,92.57,110.0,Hakka Noodles,4.1,"Noodles & Schezwan is the best combo ever! Ching’s has mastered the ancient Chinese art of making Hakka Noodles in a hygienic way with advanced technology. Schezwan Chutney is the most versatile chutney ever! You can use it as a dip or a spread and even cook with it. On its own, it becomes a spicy dip for snacks like fries, pakoras and bhajiya or starters like spring rolls. Make mouth-watering Desi Chinese Noodles with Schezwan is the best combination ever. Stir-fried with lots of crunchy vegetables.• Made hygienically using the latest technology
• Only the best quality ingredients are used
• Perfect to make at home dish
• Spicy Schezwan & Non-sticky and non-mushy noodle strands
• 100% vegetarian product",92.57,92.57,15.845454545454551
