customer_id,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,R_Score,F_Score,M_Score,RFM_Score,Segment,Segment_Name,Value_Score
15692,28,1,191.04,28.0,1.0,191.04,4,1,1,411,1,🌟 Champions,22.8
15694,0,14,6479.4,0.0,14.0,6479.4,5,3,5,535,3,🌟 Champions,28.0
15695,266,2,409.98,266.0,2.0,409.98,1,1,2,112,0,🔔 Need Attention,8.8
15696,33,8,2736.46,33.0,8.0,2736.46,3,2,5,325,1,🌟 Champions,22.8
15699,17,1,309.65,17.0,1.0,309.65,4,1,2,412,1,🌟 Champions,22.8
15700,172,2,696.68,172.0,2.0,696.68,2,1,3,213,0,🔔 Need Attention,8.8
15701,2,4,1542.14,2.0,4.0,1542.14,5,1,4,514,1,🌟 Champions,22.8
15703,264,1,211.5,264.0,1.0,211.5,1,1,1,111,0,🔔 Need Attention,8.8
15704,140,4,2293.62,140.0,4.0,2293.62,2,1,5,215,1,🌟 Champions,22.8
15705,201,1,143.1,201.0,1.0,143.1,1,1,1,111,0,🔔 Need Attention,8.8
15706,63,4,1060.56,63.0,4.0,1060.56,3,1,4,314,1,🌟 Champions,22.8
15707,35,4,945.58,35.0,4.0,945.58,3,1,4,314,1,🌟 Champions,22.8
15708,40,7,3364.24,40.0,7.0,3364.24,3,2,5,325,1,🌟 Champions,22.8
15709,283,1,133.25,283.0,1.0,133.25,1,1,1,111,0,🔔 Need Attention,8.8
15712,9,5,1072.36,9.0,5.0,1072.36,5,1,4,514,1,🌟 Champions,22.8
15713,143,2,356.7,143.0,2.0,356.7,2,1,2,212,1,🌟 Champions,22.8
15714,11,2,330.88,11.0,2.0,330.88,5,1,2,512,1,🌟 Champions,22.8
15716,145,4,1118.81,145.0,4.0,1118.81,2,1,4,214,1,🌟 Champions,22.8
15717,234,1,150.3,234.0,1.0,150.3,1,1,1,111,0,🔔 Need Attention,8.8
15719,32,13,5045.61,32.0,13.0,5045.61,4,3,5,435,3,🌟 Champions,28.0
15720,24,1,598.73,24.0,1.0,598.73,4,1,3,413,1,🌟 Champions,22.8
15721,11,1,507.08,11.0,1.0,507.08,5,1,3,513,1,🌟 Champions,22.8
15722,35,5,2222.56,35.0,5.0,2222.56,3,1,5,315,1,🌟 Champions,22.8
15723,364,1,203.1,364.0,1.0,203.1,1,1,1,111,0,🔔 Need Attention,8.8
15724,201,2,218.25,201.0,2.0,218.25,1,1,1,111,0,🔔 Need Attention,8.8
15725,15,1,415.25,15.0,1.0,415.25,4,1,2,412,1,🌟 Champions,22.8
15727,16,7,5178.96,16.0,7.0,5178.96,4,2,5,425,1,🌟 Champions,22.8
15729,212,1,85.0,212.0,1.0,85.0,1,1,1,111,0,🔔 Need Attention,8.8
15730,65,3,1120.88,65.0,3.0,1120.88,3,1,4,314,1,🌟 Champions,22.8
15732,212,2,294.12,212.0,2.0,294.12,1,1,2,112,0,🔔 Need Attention,8.8
15733,282,1,162.3,282.0,1.0,162.3,1,1,1,111,0,🔔 Need Attention,8.8
15734,114,2,1339.45,114.0,2.0,1339.45,2,1,4,214,1,🌟 Champions,22.8
15737,14,8,1205.12,14.0,8.0,1205.12,4,2,4,424,1,🌟 Champions,22.8
15738,18,16,4812.42,18.0,16.0,4812.42,4,3,5,435,3,🌟 Champions,28.0
15739,66,1,449.12,66.0,1.0,449.12,3,1,2,312,1,🌟 Champions,22.8
15740,49,1,154.88,49.0,1.0,154.88,3,1,1,311,1,🌟 Champions,22.8
15743,16,4,784.46,16.0,4.0,784.46,4,1,3,413,1,🌟 Champions,22.8
15744,77,1,34.8,77.0,1.0,34.8,2,1,1,211,1,🌟 Champions,22.8
15745,19,4,1094.59,19.0,4.0,1094.59,4,1,4,414,1,🌟 Champions,22.8
15746,134,1,196.88,134.0,1.0,196.88,2,1,1,211,1,🌟 Champions,22.8
15747,12,3,974.04,12.0,3.0,974.04,5,1,4,514,1,🌟 Champions,22.8
15748,40,1,149.31,40.0,1.0,149.31,3,1,1,311,1,🌟 Champions,22.8
15749,235,3,44534.3,235.0,3.0,17281.158099999997,1,1,5,115,3,🌟 Champions,28.0
15750,2,8,2465.48,2.0,8.0,2465.48,5,2,5,525,1,🌟 Champions,22.8
15752,39,7,2637.38,39.0,7.0,2637.38,3,2,5,325,1,🌟 Champions,22.8
15753,304,1,79.2,304.0,1.0,79.2,1,1,1,111,0,🔔 Need Attention,8.8
15754,51,3,458.57,51.0,3.0,458.57,3,1,2,312,1,🌟 Champions,22.8
15755,10,6,2364.25,10.0,6.0,2364.25,5,1,5,515,1,🌟 Champions,22.8
15756,61,4,532.96,61.0,4.0,532.96,3,1,3,313,1,🌟 Champions,22.8
15757,65,2,714.42,65.0,2.0,714.42,3,1,3,313,1,🌟 Champions,22.8
15758,24,1,205.25,24.0,1.0,205.25,4,1,1,411,1,🌟 Champions,22.8
15759,218,3,253.04,218.0,3.0,253.04,1,1,2,112,0,🔔 Need Attention,8.8
15762,65,2,583.75,65.0,2.0,583.75,3,1,3,313,1,🌟 Champions,22.8
15763,31,2,1086.92,31.0,2.0,1086.92,4,1,4,414,1,🌟 Champions,22.8
15764,88,6,3279.97,88.0,6.0,3279.97,2,1,5,215,1,🌟 Champions,22.8
15766,64,1,315.06,64.0,1.0,315.06,3,1,2,312,1,🌟 Champions,22.8
15768,115,3,621.8299999999999,115.0,3.0,621.8299999999999,2,1,3,213,1,🌟 Champions,22.8
15769,7,26,56252.72,7.0,26.0,17281.158099999997,5,5,5,555,2,🌟 Champions,43.5
15773,5,1,635.6800000000001,5.0,1.0,635.6800000000001,5,1,3,513,1,🌟 Champions,22.8
15774,68,1,270.8,68.0,1.0,270.8,3,1,2,312,1,🌟 Champions,22.8
15775,245,1,104.9,245.0,1.0,104.9,1,1,1,111,0,🔔 Need Attention,8.8
15776,133,1,241.62,133.0,1.0,241.62,2,1,1,211,1,🌟 Champions,22.8
15777,241,4,1047.11,241.0,4.0,1047.11,1,1,4,114,0,🔔 Need Attention,8.8
15780,183,3,475.28,183.0,3.0,475.28,1,1,3,113,0,🔔 Need Attention,8.8
15781,25,3,345.46,25.0,3.0,345.46,4,1,2,412,1,🌟 Champions,22.8
15782,9,3,2614.74,9.0,3.0,2614.74,5,1,5,515,1,🌟 Champions,22.8
15783,10,1,246.3,10.0,1.0,246.3,5,1,2,512,1,🌟 Champions,22.8
15785,32,5,2328.9700000000003,32.0,5.0,2328.9700000000003,4,1,5,415,1,🌟 Champions,22.8
15786,46,3,4932.2,46.0,3.0,4932.2,3,1,5,315,1,🌟 Champions,22.8
15787,26,3,948.05,26.0,3.0,948.05,4,1,4,414,1,🌟 Champions,22.8
15789,358,1,351.3,358.0,1.0,351.3,1,1,2,112,0,🔔 Need Attention,8.8
15790,10,1,220.85,10.0,1.0,220.85,5,1,1,511,1,🌟 Champions,22.8
15791,43,2,1612.69,43.0,2.0,1612.69,3,1,4,314,1,🌟 Champions,22.8
15793,14,3,965.61,14.0,3.0,965.61,4,1,4,414,1,🌟 Champions,22.8
15795,149,1,610.01,149.0,1.0,610.01,2,1,3,213,0,🔔 Need Attention,8.8
15796,1,8,2711.56,1.0,8.0,2711.56,5,2,5,525,1,🌟 Champions,22.8
15797,113,4,2207.4,113.0,4.0,2207.4,2,1,5,215,1,🌟 Champions,22.8
15799,75,3,884.14,75.0,3.0,884.14,2,1,3,213,1,🌟 Champions,22.8
15800,107,2,699.08,107.0,2.0,699.08,2,1,3,213,1,🌟 Champions,22.8
15801,46,3,1063.95,46.0,3.0,1063.95,3,1,4,314,1,🌟 Champions,22.8
15802,142,1,451.42,142.0,1.0,451.42,2,1,2,212,1,🌟 Champions,22.8
15803,51,1,415.8200000000001,51.0,1.0,415.8200000000001,3,1,2,312,1,🌟 Champions,22.8
15804,0,13,4206.39,0.0,13.0,4206.39,5,3,5,535,3,🌟 Champions,28.0
15805,23,17,5528.4800000000005,23.0,17.0,5528.4800000000005,4,3,5,435,3,🌟 Champions,28.0
15806,46,3,784.58,46.0,3.0,784.58,3,1,3,313,1,🌟 Champions,22.8
15807,50,3,903.9,50.0,3.0,903.9,3,1,4,314,1,🌟 Champions,22.8
15808,306,4,3734.97,306.0,4.0,3734.97,1,1,5,115,0,🔔 Need Attention,8.8
15809,36,5,515.77,36.0,5.0,515.77,3,1,3,313,1,🌟 Champions,22.8
15810,78,4,1391.98,78.0,4.0,1391.98,2,1,4,214,1,🌟 Champions,22.8
15811,22,6,2218.62,22.0,6.0,2218.62,4,1,5,415,1,🌟 Champions,22.8
15812,107,5,1801.14,107.0,5.0,1801.14,2,1,4,214,1,🌟 Champions,22.8
15813,207,2,1303.91,207.0,2.0,1303.91,1,1,4,114,0,🔔 Need Attention,8.8
15814,16,4,1945.33,16.0,4.0,1945.33,4,1,4,414,1,🌟 Champions,22.8
15815,63,5,2100.6,63.0,5.0,2100.6,3,1,5,315,1,🌟 Champions,22.8
15819,49,4,1905.45,49.0,4.0,1905.45,3,1,4,314,1,🌟 Champions,22.8
15820,319,1,206.98,319.0,1.0,206.98,1,1,1,111,0,🔔 Need Attention,8.8
15821,44,2,570.96,44.0,2.0,570.96,3,1,3,313,1,🌟 Champions,22.8
15822,3,2,885.47,3.0,2.0,885.47,5,1,3,513,1,🌟 Champions,22.8
15823,372,1,15.0,368.81,1.0,15.0,1,1,1,111,0,🔔 Need Attention,8.8
15825,172,1,532.94,172.0,1.0,532.94,2,1,3,213,0,🔔 Need Attention,8.8
15826,56,3,1654.31,56.0,3.0,1654.31,3,1,4,314,1,🌟 Champions,22.8
15827,73,14,1836.09,73.0,14.0,1836.09,2,3,4,234,3,🌟 Champions,28.0
15829,99,2,636.14,99.0,2.0,636.14,2,1,3,213,1,🌟 Champions,22.8
15830,37,1,576.0,37.0,1.0,576.0,3,1,3,313,1,🌟 Champions,22.8
15831,58,3,801.76,58.0,3.0,801.76,3,1,3,313,1,🌟 Champions,22.8
15832,254,1,836.79,254.0,1.0,836.79,1,1,3,113,0,🔔 Need Attention,8.8
15834,70,4,2233.75,70.0,4.0,2233.75,3,1,5,315,1,🌟 Champions,22.8
15835,44,4,954.09,44.0,4.0,954.09,3,1,4,314,1,🌟 Champions,22.8
15836,50,1,137.37,50.0,1.0,137.37,3,1,1,311,1,🌟 Champions,22.8
15837,64,1,391.98,64.0,1.0,391.98,3,1,2,312,1,🌟 Champions,22.8
15838,11,19,33643.08,11.0,19.0,17281.158099999997,5,4,5,545,3,🌟 Champions,28.0
15839,33,3,1048.49,33.0,3.0,1048.49,3,1,4,314,1,🌟 Champions,22.8
15840,58,2,355.56,58.0,2.0,355.56,3,1,2,312,1,🌟 Champions,22.8
15841,72,4,1224.06,72.0,4.0,1224.06,2,1,4,214,1,🌟 Champions,22.8
15843,303,1,118.95000000000002,303.0,1.0,118.95000000000002,1,1,1,111,0,🔔 Need Attention,8.8
15844,46,1,130.73999999999998,46.0,1.0,130.73999999999998,3,1,1,311,1,🌟 Champions,22.8
15845,17,8,3711.77,17.0,8.0,3711.77,4,2,5,425,1,🌟 Champions,22.8
15847,38,2,389.27,38.0,2.0,389.27,3,1,2,312,1,🌟 Champions,22.8
15850,19,2,238.85,19.0,2.0,238.85,4,1,1,411,1,🌟 Champions,22.8
15852,186,2,160.71,186.0,2.0,160.71,1,1,1,111,0,🔔 Need Attention,8.8
15853,51,1,110.8,51.0,1.0,110.8,3,1,1,311,1,🌟 Champions,22.8
15854,4,12,2974.65,4.0,12.0,2974.65,5,2,5,525,3,🌟 Champions,28.0
15855,136,5,712.24,136.0,5.0,712.24,2,1,3,213,1,🌟 Champions,22.8
15856,4,27,16387.57,4.0,27.0,16387.57,5,5,5,555,3,🌟 Champions,28.0
15857,18,1,297.0,18.0,1.0,297.0,4,1,2,412,1,🌟 Champions,22.8
15858,15,5,1438.85,15.0,5.0,1438.85,4,1,4,414,1,🌟 Champions,22.8
15860,40,8,977.21,40.0,8.0,977.21,3,2,4,324,1,🌟 Champions,22.8
15861,12,8,3165.36,12.0,8.0,3165.36,5,2,5,525,1,🌟 Champions,22.8
15862,8,4,832.88,8.0,4.0,832.88,5,1,3,513,1,🌟 Champions,22.8
15863,25,2,68.84,25.0,2.0,68.84,4,1,1,411,1,🌟 Champions,22.8
15864,22,6,1936.32,22.0,6.0,1936.32,4,1,4,414,1,🌟 Champions,22.8
15865,40,3,895.13,40.0,3.0,895.13,3,1,3,313,1,🌟 Champions,22.8
15866,101,1,230.53,101.0,1.0,230.53,2,1,1,211,1,🌟 Champions,22.8
15867,5,15,3812.64,5.0,15.0,3812.64,5,3,5,535,3,🌟 Champions,28.0
15869,277,2,149.64,277.0,2.0,149.64,1,1,1,111,0,🔔 Need Attention,8.8
15870,32,1,354.09000000000003,32.0,1.0,354.09000000000003,4,1,2,412,1,🌟 Champions,22.8
15872,14,2,360.93,14.0,2.0,360.93,4,1,2,412,1,🌟 Champions,22.8
15874,63,7,4405.88,63.0,7.0,4405.88,3,2,5,325,1,🌟 Champions,22.8
15877,1,2,493.28,1.0,2.0,493.28,5,1,3,513,1,🌟 Champions,22.8
15880,369,1,343.28000000000003,368.81,1.0,343.28000000000003,1,1,2,112,0,🔔 Need Attention,8.8
15881,312,5,501.39,312.0,5.0,501.39,1,1,3,113,0,🔔 Need Attention,8.8
15882,198,4,516.36,198.0,4.0,516.36,1,1,3,113,0,🔔 Need Attention,8.8
15883,2,2,396.48,2.0,2.0,396.48,5,1,2,512,1,🌟 Champions,22.8
15885,92,3,379.35,92.0,3.0,379.35,2,1,2,212,1,🌟 Champions,22.8
15886,60,1,181.09,60.0,1.0,181.09,3,1,1,311,1,🌟 Champions,22.8
15888,80,1,168.31,80.0,1.0,168.31,2,1,1,211,1,🌟 Champions,22.8
15889,156,2,446.87,156.0,2.0,446.87,2,1,2,212,0,🔔 Need Attention,8.8
15891,226,1,524.52,226.0,1.0,524.52,1,1,3,113,0,🔔 Need Attention,8.8
15894,253,2,263.55,253.0,2.0,263.55,1,1,2,112,0,🔔 Need Attention,8.8
15895,149,1,179.17,149.0,1.0,179.17,2,1,1,211,0,🔔 Need Attention,8.8
15897,194,2,222.05,194.0,2.0,222.05,1,1,1,111,0,🔔 Need Attention,8.8
15898,1,5,1388.88,1.0,5.0,1388.88,5,1,4,514,1,🌟 Champions,22.8
15899,368,1,56.25,368.0,1.0,56.25,1,1,1,111,0,🔔 Need Attention,8.8
15900,23,1,351.11,23.0,1.0,351.11,4,1,2,412,1,🌟 Champions,22.8
15901,16,3,363.88,16.0,3.0,363.88,4,1,2,412,1,🌟 Champions,22.8
15903,9,7,5126.76,9.0,7.0,5126.76,5,2,5,525,1,🌟 Champions,22.8
15904,8,1,164.68,8.0,1.0,164.68,5,1,1,511,1,🌟 Champions,22.8
15906,19,7,1567.69,19.0,7.0,1567.69,4,2,4,424,1,🌟 Champions,22.8
15907,3,3,967.45,3.0,3.0,967.45,5,1,4,514,1,🌟 Champions,22.8
15909,173,1,191.94,173.0,1.0,191.94,2,1,1,211,0,🔔 Need Attention,8.8
15910,0,8,1232.18,0.0,8.0,1232.18,5,2,4,524,1,🌟 Champions,22.8
15912,178,2,264.62,178.0,2.0,264.62,2,1,2,212,0,🔔 Need Attention,8.8
15916,16,8,1528.09,16.0,8.0,1528.09,4,2,4,424,1,🌟 Champions,22.8
15917,247,1,123.1,247.0,1.0,123.1,1,1,1,111,0,🔔 Need Attention,8.8
15918,190,2,334.23,190.0,2.0,334.23,1,1,2,112,0,🔔 Need Attention,8.8
15919,19,2,639.89,19.0,2.0,639.89,4,1,3,413,1,🌟 Champions,22.8
15920,154,4,167.5,154.0,4.0,167.5,2,1,1,211,0,🔔 Need Attention,8.8
15921,172,1,336.03000000000003,172.0,1.0,336.03000000000003,2,1,2,212,0,🔔 Need Attention,8.8
15922,373,1,369.5,368.81,1.0,369.5,1,1,2,112,0,🔔 Need Attention,8.8
15923,372,1,127.08,368.81,1.0,127.08,1,1,1,111,0,🔔 Need Attention,8.8
15925,194,1,207.15,194.0,1.0,207.15,1,1,1,111,0,🔔 Need Attention,8.8
15930,67,1,426.63,67.0,1.0,426.63,3,1,2,312,1,🌟 Champions,22.8
15932,4,8,2495.87,4.0,8.0,2495.87,5,2,5,525,1,🌟 Champions,22.8
15933,21,3,1107.46,21.0,3.0,1107.46,4,1,4,414,1,🌟 Champions,22.8
15935,239,2,416.86,239.0,2.0,416.86,1,1,2,112,0,🔔 Need Attention,8.8
15937,64,1,145.35,64.0,1.0,145.35,3,1,1,311,1,🌟 Champions,22.8
15938,112,5,404.58,112.0,5.0,404.58,2,1,2,212,1,🌟 Champions,22.8
15939,89,15,6115.01,89.0,15.0,6115.01,2,3,5,235,3,🌟 Champions,28.0
15940,311,1,35.8,311.0,1.0,35.8,1,1,1,111,0,🔔 Need Attention,8.8
15942,133,1,337.44,133.0,1.0,337.44,2,1,2,212,1,🌟 Champions,22.8
15944,276,1,325.1,276.0,1.0,325.1,1,1,2,112,0,🔔 Need Attention,8.8
15945,365,1,181.0,365.0,1.0,181.0,1,1,1,111,0,🔔 Need Attention,8.8
15947,82,1,1708.24,82.0,1.0,1708.24,2,1,4,214,1,🌟 Champions,22.8
15948,8,2,955.24,8.0,2.0,955.24,5,1,4,514,1,🌟 Champions,22.8
15949,16,2,364.72,16.0,2.0,364.72,4,1,2,412,1,🌟 Champions,22.8
15950,31,4,1765.51,31.0,4.0,1765.51,4,1,4,414,1,🌟 Champions,22.8
15951,8,2,708.22,8.0,2.0,708.22,5,1,3,513,1,🌟 Champions,22.8
15952,33,4,806.57,33.0,4.0,806.57,3,1,3,313,1,🌟 Champions,22.8
15953,15,8,1659.38,15.0,8.0,1659.38,4,2,4,424,1,🌟 Champions,22.8
15955,24,14,4416.26,24.0,14.0,4416.26,4,3,5,435,3,🌟 Champions,28.0
15957,31,1,428.89,31.0,1.0,428.89,4,1,2,412,1,🌟 Champions,22.8
15958,74,1,104.35,74.0,1.0,104.35,2,1,1,211,1,🌟 Champions,22.8
15963,19,2,470.76,19.0,2.0,470.76,4,1,3,413,1,🌟 Champions,22.8
15965,17,4,845.64,17.0,4.0,845.64,4,1,3,413,1,🌟 Champions,22.8
15967,23,2,418.83,23.0,2.0,418.83,4,1,2,412,1,🌟 Champions,22.8
15969,2,3,666.1,2.0,3.0,666.1,5,1,3,513,1,🌟 Champions,22.8
15970,303,1,314.1,303.0,1.0,314.1,1,1,2,112,0,🔔 Need Attention,8.8
15971,17,12,4199.85,17.0,12.0,4199.85,4,2,5,425,3,🌟 Champions,28.0
15973,366,1,307.82000000000005,366.0,1.0,307.82000000000005,1,1,2,112,0,🔔 Need Attention,8.8
15974,39,7,3442.15,39.0,7.0,3442.15,3,2,5,325,1,🌟 Champions,22.8
15975,84,1,371.01,84.0,1.0,371.01,2,1,2,212,1,🌟 Champions,22.8
15976,165,2,430.94,165.0,2.0,430.94,2,1,2,212,0,🔔 Need Attention,8.8
15977,17,2,1054.73,17.0,2.0,1054.73,4,1,4,414,1,🌟 Champions,22.8
15978,77,1,1098.78,77.0,1.0,1098.78,2,1,4,214,1,🌟 Champions,22.8
15980,88,3,2398.86,88.0,3.0,2398.86,2,1,5,215,1,🌟 Champions,22.8
15981,24,8,3408.48,24.0,8.0,3408.48,4,2,5,425,1,🌟 Champions,22.8
15983,22,4,1475.02,22.0,4.0,1475.02,4,1,4,414,1,🌟 Champions,22.8
15984,2,10,2837.67,2.0,10.0,2837.67,5,2,5,525,1,🌟 Champions,22.8
15985,123,2,1142.42,123.0,2.0,1142.42,2,1,4,214,1,🌟 Champions,22.8
15986,30,1,168.12,30.0,1.0,168.12,4,1,1,411,1,🌟 Champions,22.8
15987,12,7,1451.28,12.0,7.0,1451.28,5,2,4,524,1,🌟 Champions,22.8
15988,19,1,158.03,19.0,1.0,158.03,4,1,1,411,1,🌟 Champions,22.8
15990,44,2,792.11,44.0,2.0,792.11,3,1,3,313,1,🌟 Champions,22.8
15992,3,1,41.99,3.0,1.0,41.99,5,1,1,511,1,🌟 Champions,22.8
15993,8,7,2797.57,8.0,7.0,2797.57,5,2,5,525,1,🌟 Champions,22.8
15994,54,1,427.07,54.0,1.0,427.07,3,1,2,312,1,🌟 Champions,22.8
15996,88,6,1060.68,88.0,6.0,1060.68,2,1,4,214,1,🌟 Champions,22.8
15998,36,5,3089.97,36.0,5.0,3089.97,3,1,5,315,1,🌟 Champions,22.8
16000,2,3,12393.7,2.0,3.0,12393.7,5,1,5,515,1,🌟 Champions,22.8
16003,29,5,2735.37,29.0,5.0,2735.37,4,1,5,415,1,🌟 Champions,22.8
16005,12,4,615.39,12.0,4.0,615.39,5,1,3,513,1,🌟 Champions,22.8
16006,211,1,101.4,211.0,1.0,101.4,1,1,1,111,0,🔔 Need Attention,8.8
16007,47,4,1701.94,47.0,4.0,1701.94,3,1,4,314,1,🌟 Champions,22.8
16008,23,3,478.78,23.0,3.0,478.78,4,1,3,413,1,🌟 Champions,22.8
16009,22,4,992.71,22.0,4.0,992.71,4,1,4,414,1,🌟 Champions,22.8
16010,245,3,407.5,245.0,3.0,407.5,1,1,2,112,0,🔔 Need Attention,8.8
16011,8,16,3362.71,8.0,16.0,3362.71,5,3,5,535,3,🌟 Champions,28.0
16012,35,3,1415.29,35.0,3.0,1415.29,3,1,4,314,1,🌟 Champions,22.8
16013,3,47,37130.6,3.0,29.809999999999945,17281.158099999997,5,5,5,555,2,🌟 Champions,43.5
16014,37,3,662.38,37.0,3.0,662.38,3,1,3,313,1,🌟 Champions,22.8
16015,3,3,705.39,3.0,3.0,705.39,5,1,3,513,1,🌟 Champions,22.8
16016,3,8,1508.76,3.0,8.0,1508.76,5,2,4,524,1,🌟 Champions,22.8
16017,47,1,211.88,47.0,1.0,211.88,3,1,1,311,1,🌟 Champions,22.8
16018,39,2,408.9,39.0,2.0,408.9,3,1,2,312,1,🌟 Champions,22.8
16019,46,9,3786.24,46.0,9.0,3786.24,3,2,5,325,1,🌟 Champions,22.8
16020,16,3,851.01,16.0,3.0,851.01,4,1,3,413,1,🌟 Champions,22.8
16022,260,1,628.28,260.0,1.0,628.28,1,1,3,113,0,🔔 Need Attention,8.8
16023,46,3,719.81,46.0,3.0,719.81,3,1,3,313,1,🌟 Champions,22.8
16024,12,1,251.24,12.0,1.0,251.24,5,1,2,512,1,🌟 Champions,22.8
16025,29,1,439.66,29.0,1.0,439.66,4,1,2,412,1,🌟 Champions,22.8
16026,43,1,236.09,43.0,1.0,236.09,3,1,1,311,1,🌟 Champions,22.8
16027,91,6,934.62,91.0,6.0,934.62,2,1,4,214,1,🌟 Champions,22.8
16029,38,63,81024.84,38.0,29.809999999999945,17281.158099999997,3,5,5,355,2,🌟 Champions,43.5
16030,309,1,331.24,309.0,1.0,331.24,1,1,2,112,0,🔔 Need Attention,8.8
16031,92,2,548.94,92.0,2.0,548.94,2,1,3,213,1,🌟 Champions,22.8
16033,5,20,8816.4,5.0,20.0,8816.4,5,4,5,545,3,🌟 Champions,28.0
16034,196,3,437.7,196.0,3.0,437.7,1,1,2,112,0,🔔 Need Attention,8.8
16036,87,2,758.92,87.0,2.0,758.92,2,1,3,213,1,🌟 Champions,22.8
16037,269,3,855.02,269.0,3.0,855.02,1,1,3,113,0,🔔 Need Attention,8.8
16038,7,3,471.78,7.0,3.0,471.78,5,1,3,513,1,🌟 Champions,22.8
16040,65,3,1313.55,65.0,3.0,1313.55,3,1,4,314,1,🌟 Champions,22.8
16041,30,3,3166.4,30.0,3.0,3166.4,4,1,5,415,1,🌟 Champions,22.8
16042,22,5,1197.27,22.0,5.0,1197.27,4,1,4,414,1,🌟 Champions,22.8
16043,37,4,773.99,37.0,4.0,773.99,3,1,3,313,1,🌟 Champions,22.8
16045,119,4,1340.7,119.0,4.0,1340.7,2,1,4,214,1,🌟 Champions,22.8
16048,373,2,256.44,368.81,2.0,256.44,1,1,2,112,0,🔔 Need Attention,8.8
16049,40,3,1111.79,40.0,3.0,1111.79,3,1,4,314,1,🌟 Champions,22.8
16050,173,1,137.9,173.0,1.0,137.9,2,1,1,211,0,🔔 Need Attention,8.8
16052,54,1,362.06,54.0,1.0,362.06,3,1,2,312,1,🌟 Champions,22.8
16053,32,2,1511.95,32.0,2.0,1511.95,4,1,4,414,1,🌟 Champions,22.8
16054,145,1,783.9,145.0,1.0,783.9,2,1,3,213,0,🔔 Need Attention,8.8
16055,220,1,134.8,220.0,1.0,134.8,1,1,1,111,0,🔔 Need Attention,8.8
16056,45,1,664.85,45.0,1.0,664.85,3,1,3,313,1,🌟 Champions,22.8
16057,16,7,2263.12,16.0,7.0,2263.12,4,2,5,425,1,🌟 Champions,22.8
16059,65,6,1459.86,65.0,6.0,1459.86,3,1,4,314,1,🌟 Champions,22.8
16062,9,4,1153.62,9.0,4.0,1153.62,5,1,4,514,1,🌟 Champions,22.8
16063,260,1,335.32,260.0,1.0,335.32,1,1,2,112,0,🔔 Need Attention,8.8
16065,365,1,372.09,365.0,1.0,372.09,1,1,2,112,0,🔔 Need Attention,8.8
16066,16,5,1521.87,16.0,5.0,1521.87,4,1,4,414,1,🌟 Champions,22.8
16070,22,2,852.15,22.0,2.0,852.15,4,1,3,413,1,🌟 Champions,22.8
16071,44,1,326.24,44.0,1.0,326.24,3,1,2,312,1,🌟 Champions,22.8
16072,288,1,584.3199999999999,288.0,1.0,584.3199999999999,1,1,3,113,0,🔔 Need Attention,8.8
16073,297,1,122.4,297.0,1.0,122.4,1,1,1,111,0,🔔 Need Attention,8.8
16076,3,10,2234.73,3.0,10.0,2234.73,5,2,5,525,1,🌟 Champions,22.8
16078,283,1,79.2,283.0,1.0,79.2,1,1,1,111,0,🔔 Need Attention,8.8
16079,16,3,1352.0,16.0,3.0,1352.0,4,1,4,414,1,🌟 Champions,22.8
16080,81,2,217.16,81.0,2.0,217.16,2,1,1,211,1,🌟 Champions,22.8
16081,56,5,2806.9,56.0,5.0,2806.9,3,1,5,315,1,🌟 Champions,22.8
16083,100,2,1317.62,100.0,2.0,1317.62,2,1,4,214,1,🌟 Champions,22.8
16084,299,1,436.18,299.0,1.0,436.18,1,1,2,112,0,🔔 Need Attention,8.8
16085,23,5,981.51,23.0,5.0,981.51,4,1,4,414,1,🌟 Champions,22.8
16086,59,5,1121.39,59.0,5.0,1121.39,3,1,4,314,1,🌟 Champions,22.8
16091,154,2,315.06,154.0,2.0,315.06,2,1,2,212,0,🔔 Need Attention,8.8
16092,114,3,817.86,114.0,3.0,817.86,2,1,3,213,1,🌟 Champions,22.8
16093,106,1,17.0,106.0,1.0,17.0,2,1,1,211,1,🌟 Champions,22.8
16094,11,4,1078.23,11.0,4.0,1078.23,5,1,4,514,1,🌟 Champions,22.8
16096,264,1,320.62,264.0,1.0,320.62,1,1,2,112,0,🔔 Need Attention,8.8
16097,240,1,185.05,240.0,1.0,185.05,1,1,1,111,0,🔔 Need Attention,8.8
16098,87,7,2005.63,87.0,7.0,2005.63,2,2,5,225,1,🌟 Champions,22.8
16099,50,3,731.9,50.0,3.0,731.9,3,1,3,313,1,🌟 Champions,22.8
16101,70,1,1290.7,70.0,1.0,1290.7,3,1,4,314,1,🌟 Champions,22.8
16102,42,3,1842.14,42.0,3.0,1842.14,3,1,4,314,1,🌟 Champions,22.8
16103,7,6,1429.64,7.0,6.0,1429.64,5,1,4,514,1,🌟 Champions,22.8
16104,61,1,302.36,61.0,1.0,302.36,3,1,2,312,1,🌟 Champions,22.8
16105,248,1,336.96,248.0,1.0,336.96,1,1,2,112,0,🔔 Need Attention,8.8
16106,65,1,108.38,65.0,1.0,108.38,3,1,1,311,1,🌟 Champions,22.8
16107,17,7,3204.1600000000003,17.0,7.0,3204.1600000000003,4,2,5,425,1,🌟 Champions,22.8
16108,84,1,842.5,84.0,1.0,842.5,2,1,3,213,1,🌟 Champions,22.8
