index,product,category,sub_category,brand,sale_price,market_price,type,rating,description,rating_clean
18081,Pomegranate,Fruits & Vegetables,Fresh Fruits,Fresho,189.0,236.25,Apples & Pomegranate,,"Pomegranate Kesar has a vibrant, soft and shiny ruby-red skin. This nutritious, antioxidant rich fruit is considered to be a super-food.
It is a rich supplier of soluble and insoluble dietary fibers, vitamin K, C, minerals and B-complex vitamins such as B5, B6.
Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",
18244,Amaranthus - Red,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,20.0,25.0,Leafy Vegetables,,"A highly nutritious leafy vegetable, Red Amaranthus has bright red leaves and a flavor similar to a beat.
The Red variety produces feathery purple, magenta, or red flowers from the central stalk which is packed with edible seeds.
But once they mature and become bushy, they are not edible and should be avoided.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1109/thotakura-vadiyalu-curry/",
18269,"Banana - Raw, Diced",Fruits & Vegetables,Cuts & Sprouts,Fresho,25.0,31.25,Cut & Peeled Veggies,,"Relish the firm, Fresho raw bananas uniformly diced pack for its rich starchy texture in many Indian dishes. Raw bananas are unripened bananas with tough, green skin. Their flesh is white, dense and has a starchy-tart flavour. Fresho raw bananas are graded and sorted by our experts and best quality is delivered.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/678/kele-ka-kabab/",
18384,Apple - Washington 4 pcs + Kiwi - Green 3 pcs + Pomegranate 4 pcs,Fruits & Vegetables,Fresh Fruits,Fresho,527.0,658.75,Apples & Pomegranate,,"Fresho is our brand of fresh fruits and vegetables which are individually handpicked everyday by our experienced and technically competent buyers. Our buying, storing and packaging processes are tailored to ensure that only the fresh, nutrient dense, healthy and delicious produce reaches your doorstep. We guarantee the quality of all Fresho products. If you're not satisfied with the freshness of the items, you can hand them back to our Customer Experience Executive (CEE) for a full refund. Royal gala apples are bright red, thin skinned, white fleshed fruits with a mild sweet flavour and are native to New Zealand.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability. Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/ 
 Kiwi or Chinese gooseberry is an oval shaped exotic fruit that has a fuzzy brown outer skin while the inner flesh is bright green and juicy with edible black seeds. It has a unique tangy-sweet flavor and a pleasant smell. The sugary fruit tastes like a mixture of strawberry, pineapple and banana. 
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.  The bright-red coloured seeds from the reddish-pink pomegranate fruit add a dash of colour and crunch to any food, especially salads. The tart, sweet and acidic taste of the seeds can actually work with everything like chicken and even chocolates. Fresho presents high quality pomegranate fruits, freshly picked and delivered without any blemishes.",
18392,Kiwi - Green,Fruits & Vegetables,Fresh Fruits,Fresho,209.0,261.25,"Kiwi, Melon, Citrus Fruit",,"Kiwis are oval shaped with a brownish outer skin. The flesh is bright green and juicy with tiny, edible black seeds. With its distinct sweet-sour taste and a pleasant smell, it tastes like strawberry and honeydew melon.  Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1010/lean-green-smoothie/   Also try this simple method to ripen and enjoy your juicy kiwi fruit.",
18423,Cut Roses Flower,Fruits & Vegetables,"Flower Bouquets, Bunches",Fresho,33.0,41.25,Roses,,"This cut roses with different (3-4) colours, can be used for garlands in the home, decorate in festivals and pooja. Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",
18453,"Brinjal - Green Long, Organically Grown",Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,31.0,38.75,Organic Vegetables,,"It is organically grown and handpicked from farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
18487,Papaya- Diced,Fruits & Vegetables,Fresh Fruits,Fresho,41.0,51.25,"Cut Fruit, Tender Coconut",,"Lots of delicious fresh-cut chunks of papaya is irresistable for any meal.
We have neatly cleaned, diced and packed the papayas for you to consume it on the go.
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/769/papaya-halwa/",
18623,Drumstick - Cut,Fruits & Vegetables,Fresh Vegetables,Fresho,29.0,36.25,Cut & Peeled Veggies,,Fresho brings you perfectly cut finger length pieces of drumsticks that can be cooked and added to sambhar and curries. Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/791/pan-roasted-tandoori-chicken-and-potatoes/,
18634,Sweet Corn Kernels - Achari Masti,Fruits & Vegetables,Cuts & Sprouts,Supa Corn,59.0,59.0,Cut & Peeled Veggies,,"Ready to eat sweet corn kernels, packaged using OXYFRESH Technology along with Chipotle masala sachet.",
18661,Ready to Cook - Potato French Fries,Fruits & Vegetables,Cuts & Sprouts,Fresho,22.0,27.5,Cut & Peeled Veggies,,"Potato French fries are delightful and low on the glycemic index, which means they assist control blood sugar. It also includes a variety of phytonutrients that have antioxidant activity. It is extremely fine supply of vitamin B6 and a fine supply of potassium, vitamin C, copper, manganese, niacin, dietary fiber, phosphorus, and pantothenic acid.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
18686,Apple - Royal Gala Economy,Fruits & Vegetables,Fresh Fruits,Fresho,129.0,161.25,Apples & Pomegranate,,"Royal Gala Apples are characterized by a blush of pink of the skin, the color varies from yellow to nearly orange with deep orange stripes.
It can be eaten new, taked in in salads or used as a cooking apple and is mostly suited to sauce.
It is dense, sugary, sweet-smelling and juicy with a white flesh. It is an extremely special dessert apple with wonderful look. 
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",
18689,Radish - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,22.0,27.5,Organic Vegetables,,"Fresho Radish is not only grow organically and is a juicy fruit that is both sweet and pungent in taste. It is a root vegetable and is usually white, pink or even slightly purple in colour. The radishes from Fresho are packed with utmost care to ensure optimal levels of freshness when you unpack it.",
18695,Cut Indian Fruit Pack,Fruits & Vegetables,Fresh Fruits,Fresho,47.0,58.75,Fresh Salads & Sprouts,,"The Fresho Cut Indian Fruit Pack contains nicely sliced and chopped fresh Indian fruits which can be used for many dishes. Sourced from reliable growers, these fruits are first cleaned, diced and packed with utmost care so that they do not lose their nutritional value. Rich in Vitamin A and C and essential minerals, these fruits have high water content and helps to keep your body hydrated on a hot summer day.",
18752,"Banana - Raw, Sliced",Fruits & Vegetables,Fresh Vegetables,Fresho,25.0,31.25,Cut & Peeled Veggies,,"Relish the firm, Fresho raw bananas uniformly sliced pack for its rich starchy texture in many Indian dishes. Raw bananas are unripened bananas with tough, green skin. Their flesh is white, dense and has a starchy-tart flavour. Fresho raw bananas are graded and sorted by our experts and best quality is delivered.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/678/kele-ka-kabab/",
18930,Jamun,Fruits & Vegetables,Fresh Fruits,Fresho,79.0,98.75,Exotic Fruits,,"Jamuns are oval, elongated and have a dark purple to black skin with a pink or white flesh. The flesh is extremely juicy and has a distinctive sweet and tart flavour with a slightly astringent aftertaste. The fruit has a hard seed which can be dried and powdered for a variety of uses. Fresho comes up with a wide variety of fruits and vegetables for you to choose better.",
18978,Carrots - Diced,Fruits & Vegetables,Cuts & Sprouts,Fresho,32.0,40.0,Cut & Peeled Veggies,,"A popular sweet-tasting root vegetable, Carrots are long, narrow and cone shaped. They have thick, fleshy, deeply coloured root, which grows underground, with feathery green leaves that emerge above the ground.  While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste. We deliver these carrots freshly diced, making your preparations much easier and quicker because we value your time!",
18981,Papaya- Diced,Fruits & Vegetables,Cuts & Sprouts,Fresho,41.0,51.25,"Cut Fruit, Tender Coconut",,"Lots of delicious fresh-cut chunks of papaya is irresistable for any meal.
We have neatly cleaned, diced and packed the papayas for you to consume it on the go.
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/769/papaya-halwa/",
18996,Grape Fruit - Indian,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,79.0,98.75,"Kiwi, Melon, Citrus Fruit",,Grapefruits are oblate fruits with yellow or pink-yellow thick skin with tart and tangy flavour but sweet.,
19033,Brinjal - Bottle Shape,Fruits & Vegetables,Fresh Vegetables,Fresho,23.0,28.75,"Beans, Brinjals & Okra",,"Deep purple and oval shaped bottle brinjals are glossy skinned vegetables with a white and have a soft flesh. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/133/baingan-bharta/",
19047,Green Salad,Fruits & Vegetables,Fresh Vegetables,Fresho,23.0,28.75,Fresh Salads & Sprouts,,"Fresho Cut Green Salad is hand picked and selected Fresh Vegetables are washed, cut and packed in hygienic conditions through a automated process  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
19072,Curry Leaves - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,13.0,16.25,Organic Vegetables,,"It Is Organically Grown And Handpicked From Farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
19083,Grapes - Red Globe  Indian,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,79.5,99.38,Exotic Fruits,,"Ruby-coloured Fresho red globe grapes are uniquely large, round and good quality grapes. They have a crunchy skin, fleshy pulp and a pinkish tinge in colour. The grapes have mild sweetness and taste, but these grapes are not as tangy as flame seedless or as sweet as Thompson seedless. Do not forget to check our delicious fruit recipe - 
https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",
